source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe
4150200445456957696,269.9201098953374,0.24798903,-13.472564063402933,0.23119631,0.44519461371703417,0.32248816,10.739401,-5.750453511823094,0.35790056,-9.070117091752126,0.22638425,0.958146
4150192916352702336,269.91408782263875,0.44967097,-13.56006827496142,0.42252967,0.7878964195577696,0.6555928,5.868163,-4.795817871446169,0.64626414,-3.381637024097967,0.41409063,0.9973845
4150192920673715200,269.91599145784687,1.0180867,-13.561082602265119,0.92462474,1.1012719707170053,1.4224937,5.798661,-4.870573226585333,1.7494575,-3.1467425259670923,1.0434681,1.1774381
4150192920673772800,269.91037165953304,0.51222,-13.55744424926891,0.4711323,0.8190649581276741,0.69842315,8.244175,-1.5465834686609647,0.7135715,-8.097808247356854,0.54303217,0.9010739
4150192920675681664,269.91340086400663,0.90489024,-13.560083008263035,0.7855109,2.7577708419049003,1.2706767,6.971191,-4.711967929313803,1.1395452,-5.137593052908211,0.7907585,1.0212399
4150192920687462912,269.9103536390757,0.013904345,-13.55801435101767,0.012030842,0.6108819205494724,0.018223586,6.459721,4.941215569116194,0.019618144,-4.160815401584424,0.013350186,1.0055333
4150193053783867008,269.9522547021584,0.68067867,-13.559651288884574,0.7093646,3.9933130019582923,0.95032895,7.3058333,-2.7193654043289195,0.6632342,-6.780874184606536,0.48751798,1.2638315
4150193053783878912,269.95599878813056,0.5086874,-13.557008690443109,0.46454182,3.832034906510165,0.7061692,1.5187081,-0.420870332841192,0.6778063,1.4592266864181505,0.4748591,1.823888
4150193058114594688,269.9564796344247,0.16835101,-13.558695077806156,0.14250612,0.26398217769167287,0.21097724,6.172802,-5.218545628065631,0.2352936,-3.297008980442827,0.16256103,1.0204531
4150193156863095808,269.9588509017812,0.30937606,-13.556311927279598,0.26549554,1.1021498763246589,0.3804226,6.7904024,-4.042628421574577,0.44586048,-5.455888666401273,0.26256138,0.97507286
4150193156863119232,269.96092692685255,0.04538982,-13.553429085922625,0.040223412,0.0927425856178103,0.059123762,7.760559,-4.6671484806641015,0.059854504,-6.200322514057292,0.04365441,0.95695925
4150193156870878848,269.96252247851027,0.06251725,-13.551357105100282,0.054689903,0.1005576134581984,0.08035801,5.4431577,1.8103367721796475,0.07982586,-5.133287861519999,0.058116686,1.0672249
4150193161191653888,269.9721594706226,0.51612306,-13.55063977902974,0.45354718,0.5623826007124997,0.65171003,6.7321763,-1.564422395576421,0.7324661,-6.547883879437945,0.4319774,1.1000817
4150193161191671424,269.96375332484115,0.43318203,-13.55509026258353,0.3704352,1.1973346587721407,0.5327422,5.6749573,-5.567373315328143,0.6226976,1.0997696063826894,0.3613625,0.9819751
4150193161191697792,269.9618944012346,0.10127749,-13.551710270547959,0.08794594,0.22467650564580774,0.12941176,9.520471,-3.853782397016683,0.12880543,-8.705614101767969,0.092620306,0.9812332
4150193161191704192,269.95904121624386,1.4835432,-13.553675614994875,1.6106241,1.0214990294178035,1.9948845,5.667458,-4.94199428555288,1.7909569,-2.774305842576538,1.0869853,0.97310597
4150193195551396352,269.9809063326497,0.586959,-13.542114837190754,0.49972644,1.4890388031577633,0.7073109,1.0451834,-0.5130476222605584,0.89232236,0.9105990541365656,0.4921562,0.94947463
4150193161195245568,269.9634365370196,0.98966855,-13.554739173520339,0.81221426,1.3893348054450168,1.0880287,7.4601,3.1983402486633272,1.6506512,-6.73971192769684,0.8219501,1.0346823
4150193161195257088,269.9646504732169,1.3814828,-13.549838050493104,1.0652797,2.932482168704002,1.6137003,7.2670903,-6.256459946090883,2.6849053,-3.696932858265406,1.3180157,0.9588134
4150193161195262720,269.9644753618914,1.1619565,-13.548477254682828,1.1964784,3.04367253024112,1.5158668,0.62246996,0.3694345676155478,1.3010056,-0.5009859833945723,0.8983325,1.0107563
4150193161195265536,269.9576316400469,1.3204056,-13.55430216679341,1.0483223,0.17247979982636438,1.465469,2.1849153,2.182136812635338,2.1776905,0.11015484370987709,1.1234618,1.1296417
4150193161195265664,269.9596651870628,1.0562356,-13.552415656622617,0.8059928,1.9901887027263028,1.2033778,2.3915472,-2.384373195181916,2.465656,0.18510253862538933,1.0107268,0.96630496
4150193161205578624,269.9678473982939,0.082024395,-13.548121317320948,0.06885182,0.41700977563309904,0.10431173,1.2635573,1.057448493538443,0.107312836,-0.6916499923797778,0.08141508,0.96190083
4150193161205581440,269.9670230165712,0.30520287,-13.54690428911848,0.26921928,0.5900868743677797,0.39456168,1.2437122,-0.6053471414267029,0.43837303,-1.0864505388419312,0.25813234,0.9868814
4150193161205582976,269.96149236146357,0.026539737,-13.550875857156075,0.02334483,0.7372129902439377,0.03523717,0.7475089,0.7443919145582746,0.03449788,-0.06819235802175927,0.025579493,0.96092427
4150193161205584512,269.95991139109924,0.09203884,-13.551611269422978,0.08326282,0.46818670236389376,0.122819714,3.9048536,-0.8785378343285069,0.11997135,-3.804740770665286,0.08187038,1.0624167
4150193191222867840,269.9752518713603,0.244317,-13.547917524219027,0.2291315,0.15574472475772372,0.35662192,3.7961054,0.6044147815446288,0.34058645,-3.74767911033907,0.23659673,1.1112922
4150193191222869248,269.9701834430892,0.14216226,-13.547695907975083,0.118131116,0.2155219504094081,0.18040808,3.9731202,-0.40017001003457187,0.18895079,-3.9529164767995346,0.14064391,0.9581885
4150193191222876032,269.978535306811,0.14334878,-13.54511287347981,0.12249968,0.2533359361634987,0.17344555,6.637572,-1.7227237985119228,0.19087726,-6.410115630641819,0.1298952,0.9585588
4150193191222878080,269.9709371381305,0.11205557,-13.545009916371729,0.09009595,0.13210643503545966,0.14495485,9.230681,-1.7414828372650386,0.14311124,-9.064916354849492,0.1047531,0.9853203
4150193191222888576,269.9747093855101,0.11956609,-13.541858364072368,0.100662634,0.2866541660136527,0.15030237,10.803227,-7.837885443044621,0.15612933,-7.4348684724730605,0.114823624,1.0715432
4150193191222891904,269.98113291309215,0.07177676,-13.540710982380217,0.061919194,0.09081000829479126,0.08939644,8.389664,-3.3800207903960127,0.09567723,-7.6786660726565446,0.06640712,1.0470676
4150193195551371136,269.9815111869592,0.34956518,-13.545742206249969,0.3049113,0.21111982897136689,0.43250182,2.1932435,0.5103488381688627,0.51080304,2.133040394064025,0.32374713,0.9383362
4150193195551385728,269.9823966577932,0.47682887,-13.542615504769437,0.41184554,1.5931316984778143,0.5716526,2.2401102,-1.1086567688700637,0.7360054,-1.9465286329549858,0.4588369,0.9742006
4150193195551397376,269.97493304085185,0.53479636,-13.547261606048913,0.466333,2.2142253504286287,0.7234659,8.480087,-7.489922835010944,0.7380472,-3.9765475266774315,0.430741,1.0454736
4150193195551412096,269.977604170615,0.5885492,-13.542372593874292,0.4909995,0.3219371818639322,0.68474823,6.1369677,-0.4519419882814825,0.89178985,-6.1203038476646014,0.51377475,1.1142718
4150193195551416192,269.9769984709711,0.63516325,-13.541977568660009,0.5549152,1.2601186697625866,0.7585641,5.744903,-3.590550153615295,0.9445046,-4.484624865847441,0.5977984,1.2334783
4150193195551419392,269.9749085262441,0.6551228,-13.543754777834419,0.55285406,1.0039530116463775,0.840099,8.709063,-5.354102330007858,0.9311414,-6.868868673769576,0.53763646,0.96105266
4150193195551428224,269.97553487779584,0.31257418,-13.541032609004937,0.26565215,1.1686697477070929,0.3796165,2.908947,-2.7645694219683974,0.4406733,-0.9050571664810724,0.2684864,1.0113871
4150193195551440256,269.9765348779937,0.36772478,-13.538027268526395,0.3218881,0.1976976874363555,0.45908907,7.561808,-1.9356764677167226,0.53066206,-7.309863202589553,0.31324205,0.96442646
4150193195553540736,269.9829176405679,0.7421697,-13.541993816387409,0.617145,2.3592247878477854,0.7573508,5.3448234,-4.836018091713924,1.2063719,-2.2759757284028415,0.83966297,1.0214987
4150193195553541248,269.980960713088,0.55171305,-13.543436560558462,0.48272952,0.07622138192989923,0.67883366,1.6396906,0.9177762750395803,0.7873684,-1.358775950786292,0.48135602,1.0728729
4150193195553553536,269.97822969260926,0.67199963,-13.535889787851472,0.5873956,0.44373819382516,0.82185966,0.8345745,0.812328002347911,0.9976007,0.19141003726468042,0.5704897,1.227763
